claim_id,policy_age_days,claim_amount,previous_claims,incident_severity,police_report,witness_present,policy_holder_age,policy_tenure_years,vehicle_age,fraud
CLM_000375,140,16185.38,0,Minor,0,0,42,2.7,9.7,0
CLM_000376,680,3758.37,0,Moderate,0,1,39,1.6,0.1,0
CLM_000377,8,1799.33,1,Severe,0,0,46,0.3,14.0,0
CLM_000378,614,2893.41,0,Moderate,1,0,67,2.7,9.9,0
CLM_000379,30,7599.959851389687,5,Moderate,0,0,61,0.0,7.0,1
CLM_000380,45,18590.84,0,Minor,0,0,25,0.7,20.2,0
CLM_000381,435,592.87,0,Total Loss,1,0,44,4.6,0.3,0
CLM_000382,361,949.77,0,Total Loss,0,0,40,0.1,5.1,0
CLM_000383,766,14107.39,2,Moderate,0,0,35,3.1,9.5,0
CLM_000384,484,1220.11,0,Minor,0,0,77,9.0,0.7,0
CLM_000385,76,28455.515842475947,3,Moderate,0,1,37,0.6,4.4,1
CLM_000386,120,38145.15,1,Moderate,0,0,38,1.6,2.5,0
CLM_000387,71,1631.59,1,Total Loss,0,0,71,2.6,2.9,0
CLM_000388,506,8283.69,0,Total Loss,0,1,59,1.8,12.2,0
CLM_000389,600,528.19,0,Severe,0,1,38,2.9,3.9,0
CLM_000390,1699,9247.42,1,Minor,1,0,56,1.6,0.5,0
CLM_000391,194,4020.4,0,Total Loss,0,0,41,0.5,13.8,0
CLM_000392,169,6060.56,5,Moderate,1,1,42,0.3,1.0,0
CLM_000393,546,1131.89,2,Severe,0,0,32,4.1,11.2,0
CLM_000394,19,617.4842016089987,2,Moderate,1,1,8,0.8,17.7,1
CLM_000395,974,6341.55,1,Minor,0,0,23,5.6,10.5,0
CLM_000396,713,134.95,1,Moderate,1,0,28,4.1,5.7,0
CLM_000397,204,1851.91,0,Minor,1,1,51,0.2,6.8,0
CLM_000398,507,12231.54,0,Minor,0,1,47,0.7,6.0,0
CLM_000399,512,3975.26,0,Severe,0,0,61,1.0,3.1,0
CLM_000400,39,55409.92,1,Minor,0,1,26,2.7,1.6,0
CLM_000401,849,13872.5,0,Minor,1,0,71,5.0,1.7,0
CLM_000402,256,1117.84,0,Minor,0,1,70,0.2,6.6,0
CLM_000403,639,3105.62,0,Moderate,0,1,45,0.9,4.9,0
CLM_000404,140,2776.49,0,Total Loss,0,0,34,1.4,4.4,0
CLM_000405,824,277.75,1,Minor,0,0,35,0.6,5.3,0
CLM_000406,22,1859.606863040458,4,Minor,0,0,47,2.4,7.5,1
CLM_000407,1,3211.9023645856937,2,Total Loss,0,0,73,2.0,6.9,1
CLM_000408,860,140.56,0,Severe,0,0,43,1.1,0.6,0
CLM_000409,69,6907.3048345522675,5,Minor,1,1,21,2.2,2.3,1
CLM_000410,140,2051.63,0,Severe,0,0,73,1.3,1.5,0
CLM_000411,1093,242.42,3,Moderate,0,0,38,1.3,3.9,0
CLM_000412,1097,5466.09,0,Severe,0,1,66,0.9,0.3,0
CLM_000413,310,8723.79,0,Moderate,1,0,54,2.3,7.2,0
CLM_000414,364,4190.4,2,Total Loss,0,0,42,1.8,0.6,0
CLM_000415,9,4236.898169263371,1,Minor,0,0,59,0.7,1.6,1
CLM_000416,126,7238.46,1,Minor,0,0,33,0.0,7.6,0
CLM_000417,145,8269.51,1,Minor,0,0,40,0.5,0.3,0
CLM_000418,407,4727.28,1,Moderate,1,1,37,0.1,5.4,0
CLM_000419,509,865.3,3,Total Loss,0,0,41,1.7,12.9,0
CLM_000420,572,4513.83,0,Moderate,0,1,53,0.8,4.8,0
CLM_000421,568,17911.91,0,Minor,0,1,53,1.6,6.2,0
CLM_000422,115,2343.7524126371322,1,Moderate,1,1,21,1.2,7.9,1
CLM_000423,248,69349.14,1,Moderate,0,0,36,2.3,1.3,0
CLM_000424,6,2940.7183900466466,1,Total Loss,0,0,39,3.9,4.3,1
CLM_000425,291,3129.44,1,Moderate,0,1,53,2.0,1.8,0
CLM_000426,212,1087.1,0,Moderate,0,0,23,0.2,1.4,0
CLM_000427,8,8975.95442468684,3,Severe,0,0,55,0.1,1.1,1
CLM_000428,157,218.47,1,Severe,0,1,28,0.7,4.4,0
CLM_000429,45,1314.14,1,Moderate,0,1,48,1.7,7.9,0
CLM_000430,56,579.3,1,Minor,0,0,61,0.1,10.4,0
CLM_000431,523,3651.92,0,Severe,0,1,26,1.2,2.8,0
CLM_000432,351,13248.92,0,Severe,0,0,48,6.5,2.3,0
CLM_000433,38,7855.81,0,Severe,1,0,42,0.3,5.8,0
CLM_000434,32,84.99,0,Total Loss,0,1,30,8.9,7.6,0
CLM_000435,19,123225.24534736319,2,Severe,0,1,26,5.8,1.5,1
CLM_000436,32,12441.066863240216,2,Severe,1,1,34,5.3,1.8,1
CLM_000437,629,930.06,0,Total Loss,0,0,32,6.0,3.8,0
CLM_000438,447,3773.25,0,Minor,1,1,41,0.3,2.9,0
CLM_000439,30,3882.69,0,Moderate,0,0,38,0.5,6.1,0
CLM_000440,32,1096.33,2,Moderate,0,0,51,0.4,3.5,0
CLM_000441,1575,4011.32,0,Minor,0,1,57,0.4,0.6,0
CLM_000442,171,1198.46,1,Severe,1,0,22,1.2,0.9,0
CLM_000443,169,1625.32,1,Severe,1,0,41,5.3,11.6,0
CLM_000444,611,1064.84,1,Severe,0,0,30,0.9,1.3,0
CLM_000445,17,734.9606929216961,2,Total Loss,0,0,28,0.8,0.3,1
CLM_000446,1558,3709.88,1,Minor,0,0,21,3.4,6.6,0
CLM_000447,510,7172.07,0,Severe,0,0,20,0.3,5.8,0
CLM_000448,172,6453.16,1,Moderate,0,0,37,1.3,4.6,0
CLM_000449,31,10197.4,1,Minor,0,0,50,1.1,3.5,0
CLM_000450,547,4848.92,1,Minor,0,1,50,5.6,17.5,0
CLM_000451,13,3120.4606331202763,4,Severe,0,1,29,2.2,0.6,1
CLM_000452,23,18215.08482159235,4,Moderate,0,0,27,3.1,3.6,1
CLM_000453,95,860.7759332764041,2,Severe,0,0,48,0.4,4.2,1
CLM_000454,43,772.01,1,Moderate,0,1,38,7.9,0.1,0
CLM_000455,247,701.84,0,Minor,0,0,58,1.2,2.7,0
CLM_000456,4,15064.32,0,Minor,0,0,28,3.7,7.6,0
CLM_000457,230,12261.05,0,Minor,0,1,17,9.3,3.2,0
CLM_000458,21,6191.66,2,Total Loss,0,0,54,2.1,10.4,0
CLM_000459,46,14881.81,0,Minor,0,0,16,2.1,5.2,0
CLM_000460,45,797.18,1,Total Loss,0,0,23,0.4,7.3,0
CLM_000461,98,13286.428574074738,2,Total Loss,0,0,34,1.5,8.2,1
CLM_000462,500,2470.65,0,Total Loss,0,0,40,5.7,5.8,0
CLM_000463,319,10618.18,0,Moderate,0,1,54,0.4,6.9,0
CLM_000464,1195,2507.81,0,Total Loss,0,1,29,7.5,5.9,0
CLM_000465,171,1673.35,1,Minor,0,0,64,3.3,4.0,0
CLM_000466,122,6710.06,1,Minor,0,1,22,1.6,4.2,0
CLM_000467,740,11095.04,0,Minor,1,1,39,2.4,1.1,0
CLM_000468,92,1093.88,1,Total Loss,1,0,57,0.5,8.8,0
CLM_000469,1205,2720.0,0,Minor,1,0,58,0.7,1.9,0
CLM_000470,4,609.32,1,Moderate,0,0,0,1.0,3.8,0
CLM_000471,1278,70.31,1,Minor,0,1,85,1.5,1.4,0
CLM_000472,16,4026.65,1,Minor,0,0,40,7.4,6.0,0
CLM_000473,809,7430.57,0,Minor,0,1,49,1.4,18.5,0
CLM_000474,273,4416.49,2,Severe,0,0,39,2.2,8.1,0
CLM_000475,1809,160.08,0,Moderate,1,0,77,0.5,4.8,0
CLM_000476,11,3816.0611618543267,0,Total Loss,0,0,64,4.0,4.2,1
CLM_000477,294,106.96,1,Moderate,0,1,76,2.5,3.4,0
CLM_000478,1271,23261.42,1,Total Loss,0,0,52,1.7,1.1,0
CLM_000479,270,584.59,1,Moderate,0,0,58,8.8,2.1,0
CLM_000480,362,19596.48,0,Moderate,0,0,29,6.6,2.6,0
CLM_000481,434,12317.85,0,Moderate,0,1,41,3.2,14.5,0
CLM_000482,221,772.1,2,Moderate,0,1,58,7.6,2.8,0
CLM_000483,360,545.02,1,Severe,1,0,49,2.5,4.4,0
CLM_000484,320,5041.99,0,Moderate,0,1,46,5.3,12.8,0
CLM_000485,844,840.09,0,Severe,1,0,33,1.6,3.7,0
CLM_000486,16,3476.31,2,Severe,0,0,62,0.3,1.4,0
CLM_000487,120,1444.85,0,Minor,0,0,62,15.4,2.4,0
CLM_000488,1096,206.08,0,Moderate,0,0,60,0.5,2.4,0
CLM_000489,806,105.04,0,Minor,1,0,49,0.9,6.3,0
CLM_000490,221,4188.2,1,Moderate,0,1,45,0.5,1.8,0
CLM_000491,353,1283.91,1,Moderate,0,1,61,1.2,6.6,0
CLM_000492,34,3038.34341436629,1,Total Loss,1,1,59,1.0,11.0,1
CLM_000493,38,21609.58902771473,1,Minor,0,1,31,2.8,2.0,1
CLM_000494,227,17329.46,1,Minor,0,1,49,16.9,0.7,0
CLM_000495,159,1980.66,1,Minor,1,0,54,0.2,5.1,0
CLM_000496,31,3726.170049635739,1,Minor,0,1,34,4.5,2.2,1
CLM_000497,29,6312.04,0,Severe,0,0,58,0.4,3.8,0
CLM_000498,1337,389.4,0,Severe,1,1,55,0.1,5.0,0
CLM_000499,1563,4166.07,1,Severe,1,0,38,3.1,2.6,0
CLM_000500,3,13847.044201629527,5,Severe,0,0,24,6.2,12.9,1
CLM_000501,280,8269.63,0,Minor,0,1,53,0.6,2.6,0
CLM_000502,135,163.18,0,Minor,0,1,74,1.3,1.8,0
CLM_000503,613,951.43,0,Minor,1,0,48,0.6,10.8,0
CLM_000504,421,798.4,1,Severe,1,0,54,7.1,0.7,0
CLM_000505,64,3462.79,0,Severe,1,0,27,0.9,0.7,0
CLM_000506,882,6131.02,0,Moderate,0,1,44,1.8,13.7,0
CLM_000507,631,28143.33,2,Minor,0,0,43,6.8,1.2,0
CLM_000508,1091,1418.78,0,Minor,0,0,31,2.4,0.8,0
CLM_000509,472,1413.24,0,Total Loss,0,0,51,8.1,3.8,0
CLM_000510,346,16722.46,2,Minor,1,0,51,7.8,0.2,0
CLM_000511,23,7574.8904901659835,3,Severe,0,0,40,1.9,4.8,1
CLM_000512,985,19959.83,0,Minor,0,1,44,2.6,3.0,0
CLM_000513,733,4596.69,0,Minor,1,1,75,0.8,5.1,0
CLM_000514,16,525.49,0,Severe,0,0,35,14.0,1.7,0
CLM_000515,9,403.55,1,Minor,0,1,28,1.0,11.8,0
CLM_000516,172,290.83,2,Severe,1,0,27,4.6,1.6,0
CLM_000517,607,8047.19,0,Severe,1,0,48,1.1,5.1,0
CLM_000518,1592,17727.91,2,Moderate,1,0,6,1.1,14.5,0
CLM_000519,59,47764.75,0,Severe,0,0,37,0.3,2.6,0
CLM_000520,329,10558.2,0,Moderate,0,1,30,2.5,0.9,0
CLM_000521,175,17056.01,0,Minor,0,0,44,0.8,0.4,0
CLM_000522,1278,1248.85,1,Severe,0,1,44,0.5,16.5,0
CLM_000523,673,526.04,1,Moderate,0,1,50,0.8,7.2,0
CLM_000524,665,10669.23,2,Minor,1,1,54,0.9,12.6,0
CLM_000525,230,5577.64,1,Total Loss,0,1,62,2.1,6.0,0
CLM_000526,195,3502.27,0,Moderate,0,1,39,1.5,2.1,0
CLM_000527,116,5329.74,0,Severe,1,0,35,0.2,0.7,0
CLM_000528,43,11488.531755544618,3,Severe,0,0,57,2.3,13.2,1
CLM_000529,6,52360.28777867705,2,Moderate,0,0,20,4.6,3.4,1
CLM_000530,12,49323.73921882583,3,Moderate,0,1,56,2.6,2.5,1
CLM_000531,2982,6743.47,0,Moderate,1,0,47,11.0,4.3,0
CLM_000532,2078,10601.01,1,Moderate,1,1,51,0.3,0.6,0
CLM_000533,295,6445.22,2,Severe,1,0,50,5.2,1.8,0
CLM_000534,534,1492.56,0,Severe,1,0,47,2.1,5.1,0
CLM_000535,1057,9272.86,1,Minor,0,0,47,2.2,0.5,0
CLM_000536,691,368.06,0,Moderate,0,1,28,2.2,0.7,0
CLM_000537,103,14484.54,0,Total Loss,0,0,35,1.2,3.6,0
CLM_000538,6,956.5023400427239,1,Moderate,1,0,71,1.2,4.9,1
CLM_000539,50,4576.57,0,Severe,0,0,55,3.0,1.0,0
CLM_000540,1124,839.05,0,Severe,0,0,60,0.1,0.2,0
CLM_000541,65,12945.630744135522,3,Minor,0,0,39,2.7,15.9,1
CLM_000542,58,4927.346966204555,3,Minor,1,0,46,3.9,0.1,1
CLM_000543,5,428.05173134203864,3,Severe,0,0,52,1.3,0.0,1
CLM_000544,351,5602.96,0,Moderate,0,0,63,0.7,2.0,0
CLM_000545,161,1252.78,0,Moderate,0,1,42,0.7,1.3,0
CLM_000546,43,11178.19,0,Severe,1,1,52,0.3,4.3,0
CLM_000547,406,2986.89,0,Severe,1,0,55,0.3,11.2,0
CLM_000548,42,11545.897543292189,1,Minor,0,0,59,0.5,3.3,1
CLM_000549,13,1233.9522445790756,3,Minor,0,0,41,0.1,7.4,1
CLM_000550,268,1231.52,0,Minor,1,1,64,0.9,12.0,0
CLM_000551,697,1498.23,0,Moderate,0,0,23,1.1,1.0,0
CLM_000552,34,27329.41998967902,3,Minor,1,0,28,16.0,3.4,1
CLM_000553,20,108592.66256422327,3,Moderate,0,0,52,14.4,5.1,1
CLM_000554,763,890.91,0,Minor,0,0,51,0.6,2.0,0
CLM_000555,188,14992.0,0,Moderate,1,0,41,0.7,6.7,0
CLM_000556,52,115.06,1,Minor,0,1,38,2.0,6.1,0
CLM_000557,10,497.06,2,Moderate,1,0,38,0.5,2.7,0
CLM_000558,513,707.57,0,Moderate,0,0,31,2.1,0.5,0
CLM_000559,353,391.99,0,Minor,0,0,44,1.5,0.1,0
CLM_000560,444,277.17,0,Total Loss,0,1,21,1.2,2.3,0
CLM_000561,87,5538.61,0,Minor,1,0,61,5.2,0.4,0
CLM_000562,53,2162.24,0,Moderate,0,0,50,5.3,7.6,0
CLM_000563,5,5266.43,1,Total Loss,1,1,64,13.2,2.0,0
CLM_000564,157,8397.67,0,Moderate,1,1,47,0.8,5.5,0
CLM_000565,19,7149.499875759572,2,Severe,0,0,44,6.6,2.1,1
CLM_000566,181,7995.58,1,Minor,1,0,46,2.3,7.9,0
CLM_000567,209,2685.71,1,Moderate,0,0,34,2.7,11.0,0
CLM_000568,855,502.46,0,Moderate,0,1,26,6.8,9.1,0
CLM_000569,156,14570.02,0,Minor,0,0,30,8.6,3.3,0
CLM_000570,263,1231.92,0,Moderate,1,0,38,3.9,0.4,0
CLM_000571,558,732.6,1,Minor,1,0,31,1.3,2.3,0
CLM_000572,184,2282.72,0,Moderate,0,0,65,2.0,2.8,0
CLM_000573,355,758.08,0,Total Loss,0,0,34,2.9,16.1,0
CLM_000574,63,4525.404209012016,4,Minor,0,1,50,5.3,4.2,1
CLM_000575,1089,4994.44,0,Minor,0,0,53,3.2,5.1,0
CLM_000576,58,5026.67,1,Moderate,0,1,63,1.4,7.6,0
CLM_000577,30,1927.8409251181733,2,Moderate,0,0,55,1.6,4.2,1
CLM_000578,247,1434.31,1,Severe,0,1,42,0.2,4.6,0
CLM_000579,109,14935.55,0,Moderate,0,1,70,7.7,1.4,0
CLM_000580,224,6276.7,1,Minor,0,0,26,0.3,0.3,0
CLM_000581,1428,67010.03,0,Severe,0,0,30,2.6,6.4,0
CLM_000582,247,17504.13,0,Severe,0,0,48,6.2,9.4,0
CLM_000583,145,16588.08,1,Moderate,0,0,46,1.6,2.7,0
CLM_000584,366,371.74,3,Moderate,0,0,57,4.8,4.0,0
CLM_000585,8,26159.866220195174,3,Minor,0,0,47,4.9,1.8,1
CLM_000586,28,2752.71,1,Minor,0,1,50,0.2,3.0,0
CLM_000587,50,1304.44,0,Minor,0,1,59,1.6,1.2,0
CLM_000588,50,3835.38,0,Moderate,1,0,47,3.5,7.1,0
CLM_000589,60,12305.69,0,Total Loss,0,1,55,1.6,3.4,0
CLM_000590,54,6318.56,0,Moderate,0,1,33,2.4,4.0,0
CLM_000591,373,798.14,0,Minor,0,0,34,2.7,0.2,0
CLM_000592,73,9078.72,1,Minor,0,0,58,0.5,4.9,0
CLM_000593,154,1145.53,0,Minor,1,0,46,1.6,1.1,0
CLM_000594,828,4125.84,0,Moderate,0,0,47,0.1,2.4,0
CLM_000595,234,1891.22,0,Moderate,0,0,34,0.5,2.7,0
CLM_000596,401,2146.73,0,Minor,0,0,38,2.2,3.0,0
CLM_000597,69,9408.46,1,Moderate,0,1,49,2.6,1.3,0
CLM_000598,77,626.22,0,Minor,0,1,40,0.5,9.5,0
CLM_000599,15,55148.93,0,Minor,0,0,32,4.2,2.8,0
CLM_000600,67,194.1,0,Minor,0,1,32,1.4,4.7,0
CLM_000601,119,1216.21,3,Minor,0,1,35,7.6,4.8,0
CLM_000602,71,5194.3,1,Minor,0,0,39,1.5,4.7,0
CLM_000603,33,7161.48,0,Minor,1,1,40,0.5,4.1,0
CLM_000604,46,2563.9,2,Severe,0,0,68,4.3,8.6,0
CLM_000605,225,2735.07,0,Severe,0,0,58,2.5,8.4,0
CLM_000606,3,9560.11414280727,0,Moderate,1,0,49,1.5,2.7,1
CLM_000607,165,2107.79,0,Severe,0,0,72,1.3,5.1,0
CLM_000608,255,24095.3,0,Minor,1,0,43,0.5,0.5,0
CLM_000609,427,10498.88,2,Severe,0,0,52,1.3,0.5,0
CLM_000610,14,11039.52,1,Minor,0,1,49,0.1,3.3,0
CLM_000611,586,699.78,1,Moderate,0,1,52,2.1,11.5,0
CLM_000612,360,2646.3,0,Moderate,0,0,33,6.8,5.2,0
CLM_000613,31,1899.41,0,Minor,0,0,40,4.8,5.5,0
CLM_000614,81,1886.2161245884467,7,Total Loss,0,1,32,0.1,0.9,1
CLM_000615,925,5116.6,2,Minor,1,0,51,6.4,3.0,0
CLM_000616,23,1330.79,1,Minor,0,0,45,1.8,2.6,0
CLM_000617,118,7967.34,1,Minor,1,0,16,0.6,7.6,0
CLM_000618,598,598.67,0,Minor,0,1,52,4.2,0.7,0
CLM_000619,503,39283.54,0,Minor,1,1,48,1.2,3.9,0
CLM_000620,4,2282.0464482962843,5,Minor,0,1,70,0.9,12.1,1
CLM_000621,85,4142.08,1,Minor,0,0,58,0.5,11.1,0
CLM_000622,168,9777.01,2,Severe,0,1,61,2.0,9.6,0
CLM_000623,241,1266.53,0,Minor,1,0,28,0.3,2.3,0
CLM_000624,351,10707.53,1,Minor,0,0,61,4.6,14.2,0
CLM_000625,168,471.64,1,Moderate,0,0,42,1.9,8.2,0
CLM_000626,226,26322.43,0,Total Loss,0,1,34,1.8,9.5,0
CLM_000627,502,3044.9,1,Minor,1,0,9,0.0,13.5,0
CLM_000628,13,1218.51,0,Minor,1,0,64,5.1,13.8,0
CLM_000629,106,1903.08,0,Total Loss,0,1,40,2.0,1.4,0
CLM_000630,456,10030.43,1,Minor,1,1,43,1.7,0.7,0
CLM_000631,39,3548.0898825030686,3,Moderate,0,1,49,4.3,5.9,1
CLM_000632,20,2594.447021963147,1,Minor,1,0,72,0.2,4.1,1
CLM_000633,277,2138.15,0,Total Loss,0,1,41,1.4,2.0,0
CLM_000634,41,510.07,0,Total Loss,0,1,44,2.6,5.8,0
CLM_000635,216,45744.0,0,Severe,0,0,59,1.9,0.3,0
CLM_000636,277,1274.63,1,Minor,0,0,40,0.6,0.2,0
CLM_000637,101,10377.81,0,Moderate,0,0,32,1.1,2.2,0
CLM_000638,114,4081.44,1,Minor,1,0,12,1.1,1.1,0
CLM_000639,172,680.75,0,Severe,0,0,65,14.5,6.3,0
CLM_000640,7,2954.45,0,Total Loss,1,0,48,1.2,14.8,0
CLM_000641,141,9662.47,0,Moderate,0,0,53,0.7,5.4,0
CLM_000642,4,3675.8190637989883,2,Moderate,0,0,37,5.2,5.3,1
CLM_000643,144,17848.4,0,Minor,0,1,55,1.6,0.0,0
CLM_000644,46,13797.92,1,Moderate,1,0,36,1.8,3.6,0
CLM_000645,807,11829.74,0,Moderate,0,0,47,2.4,8.5,0
CLM_000646,328,1495.95,0,Minor,1,1,46,2.7,5.3,0
CLM_000647,414,590.07,1,Minor,1,0,61,2.7,1.3,0
CLM_000648,568,1187.52,1,Minor,0,0,54,0.1,9.4,0
CLM_000649,251,4001.25,1,Severe,0,0,35,5.1,16.7,0
CLM_000650,33,6759.34,0,Severe,1,1,54,0.7,1.6,0
CLM_000651,281,114.74,1,Total Loss,1,1,39,1.0,1.2,0
CLM_000652,322,2944.9,0,Severe,0,1,32,0.6,2.1,0
CLM_000653,499,3778.69,0,Moderate,0,1,53,4.4,0.3,0
CLM_000654,206,1965.86,0,Minor,0,0,47,2.6,10.3,0
CLM_000655,44,37866.63836882647,3,Total Loss,0,1,27,4.2,13.2,1
CLM_000656,121,5612.04,1,Moderate,0,1,37,3.2,5.0,0
CLM_000657,164,21275.0,0,Moderate,0,0,56,0.3,7.2,0
CLM_000658,378,2156.11,0,Moderate,0,1,50,1.1,5.5,0
CLM_000659,308,12163.76,2,Severe,0,0,51,2.1,2.4,0
CLM_000660,160,34634.29,1,Minor,1,0,72,1.1,5.0,0
CLM_000661,1571,21322.97,1,Minor,1,1,59,0.7,9.0,0
CLM_000662,339,579.28,2,Moderate,1,0,43,6.1,8.3,0
CLM_000663,98,2037.51,0,Severe,1,0,38,4.1,0.4,0
CLM_000664,70,5097.280931066517,1,Moderate,0,1,34,1.3,3.1,1
CLM_000665,60,6209.79,0,Moderate,1,1,38,4.3,2.5,0
CLM_000666,103,8345.94,1,Minor,1,1,21,3.0,7.0,0
CLM_000667,63,846.97,1,Severe,1,0,26,0.0,3.5,0
CLM_000668,75,3300.26,0,Severe,0,0,54,1.4,2.2,0
CLM_000669,122,144.04,1,Moderate,0,1,68,1.0,6.1,0
CLM_000670,69,25923.82,1,Minor,0,0,45,0.7,3.2,0
CLM_000671,828,1382.21,1,Total Loss,0,1,34,0.9,1.5,0
CLM_000672,30,3241.51,0,Moderate,1,1,-6,8.6,11.1,0
CLM_000673,271,1873.43,1,Severe,0,1,70,2.0,0.6,0
CLM_000674,192,16631.29,0,Minor,1,0,24,5.6,0.1,0
CLM_000675,1474,42.26,0,Minor,0,0,22,0.7,0.8,0
CLM_000676,43,2907.6,0,Severe,0,1,40,0.6,0.9,0
CLM_000677,185,2543.44,0,Minor,0,0,44,6.6,3.9,0
CLM_000678,1273,1509.52,2,Moderate,0,1,45,2.1,4.9,0
CLM_000679,732,39709.27,0,Moderate,0,1,32,6.8,3.0,0
CLM_000680,620,787.61,1,Severe,0,0,51,0.2,1.1,0
CLM_000681,108,9487.16,1,Minor,0,1,37,7.4,0.7,0
CLM_000682,68,5086.67,1,Minor,1,0,37,1.6,3.4,0
CLM_000683,403,19777.08,1,Total Loss,0,0,40,0.5,4.2,0
CLM_000684,967,1095.77,0,Moderate,1,0,34,3.5,1.8,0
CLM_000685,296,992.82,1,Minor,0,1,26,4.8,1.2,0
CLM_000686,309,15430.55,0,Minor,0,0,27,0.1,0.4,0
CLM_000687,3,10404.488737879154,1,Total Loss,0,0,28,13.1,0.1,1
CLM_000688,535,293.71,0,Minor,1,0,51,3.6,0.6,0
CLM_000689,2,2683.6153511409134,9,Moderate,0,0,50,1.2,6.8,1
CLM_000690,142,5321.84,1,Moderate,0,0,40,0.5,2.1,0
CLM_000691,202,10473.95,1,Severe,1,0,41,1.5,0.1,0
CLM_000692,258,1076.16,0,Severe,0,1,62,0.7,3.5,0
CLM_000693,101,37.66,0,Moderate,0,0,52,2.0,3.8,0
CLM_000694,44,6534.39,0,Minor,1,0,68,4.6,2.8,0
CLM_000695,344,477.96,0,Severe,0,0,36,3.2,0.6,0
CLM_000696,124,144.6,0,Moderate,0,1,27,1.7,7.0,0
CLM_000697,317,42.59,1,Total Loss,0,0,59,0.4,5.8,0
CLM_000698,61,10106.88,1,Moderate,0,1,44,9.5,2.5,0
CLM_000699,239,3615.29,2,Moderate,0,1,32,0.9,2.4,0
CLM_000700,277,2124.98,2,Minor,0,1,52,1.0,0.8,0
CLM_000701,56,37731.32323223519,2,Severe,0,1,34,3.1,7.0,1
CLM_000702,149,7754.18,0,Minor,0,0,55,4.4,4.6,0
CLM_000703,20,82234.04150962752,2,Minor,0,1,52,12.4,0.4,1
CLM_000704,23,369.04,0,Minor,1,0,41,10.4,2.4,0
CLM_000705,1679,2830.4,1,Minor,0,1,19,7.4,11.7,0
CLM_000706,33,618.4340283451177,1,Minor,1,1,31,1.7,3.0,1
CLM_000707,605,2113.13,0,Minor,1,1,67,0.5,2.0,0
CLM_000708,107,2053.04,1,Severe,0,0,71,2.6,5.2,0
CLM_000709,417,7630.59,0,Minor,0,0,83,0.1,1.1,0
CLM_000710,521,3191.82,0,Severe,1,0,51,0.7,3.7,0
CLM_000711,330,7593.98,3,Minor,1,0,28,0.0,5.5,0
CLM_000712,17,25196.828552014165,2,Moderate,0,0,65,0.6,9.7,1
CLM_000713,193,75538.14,1,Moderate,0,0,41,1.9,5.9,0
CLM_000714,156,1857.63,0,Total Loss,0,1,34,1.5,2.4,0
CLM_000715,968,726.67,0,Severe,0,0,50,1.4,7.3,0
CLM_000716,648,4311.86,0,Moderate,0,1,73,5.3,11.4,0
CLM_000717,1223,894.78,1,Severe,0,0,43,3.4,3.2,0
CLM_000718,48,27527.51,1,Minor,1,1,45,8.3,0.0,0
CLM_000719,479,1949.2,0,Moderate,0,1,22,1.8,10.6,0
CLM_000720,1016,1276.19,0,Minor,1,0,46,1.0,0.9,0
CLM_000721,72,1470.01,1,Minor,0,0,54,0.4,0.7,0
CLM_000722,15,24857.31873435355,3,Minor,0,0,43,3.3,1.8,1
CLM_000723,10,5314.867536263672,2,Severe,1,1,44,5.5,2.4,1
CLM_000724,311,1138.54,0,Moderate,0,0,48,0.6,8.0,0
CLM_000725,673,36243.95,2,Severe,0,0,29,6.3,2.5,0
CLM_000726,54,825.3,1,Moderate,1,0,10,2.2,0.3,0
CLM_000727,24,7590.383063041623,3,Minor,0,0,43,0.5,5.1,1
CLM_000728,82,7930.4,1,Severe,1,1,41,3.1,5.6,0
CLM_000729,5,546.9283673522937,1,Severe,0,0,53,2.2,8.4,1
CLM_000730,65,6126.57,0,Total Loss,0,0,80,0.1,2.5,0
CLM_000731,37,1040.2260029616311,1,Moderate,0,0,64,1.5,0.5,1
CLM_000732,399,10241.2,1,Severe,1,1,14,4.6,4.0,0
CLM_000733,270,703.47,1,Severe,0,0,82,2.4,0.6,0
CLM_000734,162,8426.64,0,Minor,0,1,54,1.0,0.1,0
CLM_000735,23,43869.330035385785,3,Minor,1,0,41,7.9,7.5,1
CLM_000736,181,10852.54,0,Minor,1,1,67,0.8,2.6,0
CLM_000737,619,4345.84,2,Minor,0,1,6,0.9,3.7,0
CLM_000738,56,4897.456143740284,4,Moderate,0,0,36,1.3,5.4,1
CLM_000739,172,1255.6,1,Total Loss,0,0,47,6.7,2.6,0
CLM_000740,226,27080.04,0,Moderate,1,0,46,2.1,0.3,0
CLM_000741,130,1043.94,0,Severe,0,1,67,3.4,1.5,0
CLM_000742,502,629.17,0,Moderate,0,0,62,11.2,1.1,0
CLM_000743,254,8087.33,0,Minor,0,0,55,4.6,18.9,0
CLM_000744,76,1930.8432979764978,2,Minor,0,0,40,0.6,6.7,1
CLM_000745,838,716.88,0,Moderate,0,0,59,4.7,3.0,0
CLM_000746,176,341.93,2,Severe,1,0,36,4.1,0.3,0
CLM_000747,286,1444.67,0,Total Loss,1,1,56,0.8,0.6,0
CLM_000748,864,2633.13,0,Minor,0,1,34,1.2,8.4,0
CLM_000749,357,4292.56,0,Severe,0,0,49,3.7,14.5,0
CLM_000750,45,12418.71,0,Minor,0,1,23,0.8,0.2,0
CLM_000751,1025,6570.51,0,Moderate,0,1,60,0.7,12.1,0
